exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,AUC,0.9499111987197002
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,Accuracy,0.9808595160707836
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,Precision,0.9731051344743276
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,Recall,0.9045454545454544
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,F1,0.9375736160188456
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,Aver_precision,0.8953857568444847
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,Balanced_accuracy,0.9499111987197002
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,train_time(s),5.742668151855469
GBDT_EmployeeSalaries_Employee Position Title_0_385_one-hot,EmployeeSalaries,6459.0,351.0,2769.0,351.0,Employee Position Title,0.0,GBDT,385.0,one-hot,TargetEncoder,pred_time(s),0.0069591999053955
GBDT_EmployeeSalaries_Employee Position Title_1_385_one-hot,EmployeeSalaries,6459.0,348.0,2769.0,348.0,Employee Position Title,1.0,GBDT,385.0,one-hot,TargetEncoder,AUC,0.9562160062160062
