exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,Aver_precision,0.7159930560589582
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,Balanced_accuracy,0.8399398286534804
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,train_time(s),28.50786828994751
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,pred_time(s),11.086334228515625
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,AUC,0.8485454878396738
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,Accuracy,0.8834329632792485
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,Precision,0.8513931888544891
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,Recall,0.7565337001375516
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,F1,0.8011653313911142
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,Aver_precision,0.7196840698373622
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,Balanced_accuracy,0.8485454878396737
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,train_time(s),28.104907751083374
RBFSVM_Colleges_Carnegie Basic Classification_1_3_pca,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,pca,one-hot,pred_time(s),10.980651378631592
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,AUC,0.8473070977467944
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,Accuracy,0.8817250213492741
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,Precision,0.8461538461538461
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,Recall,0.7565337001375516
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,F1,0.7988380537400144
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,Aver_precision,0.7157203305177561
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,Balanced_accuracy,0.8473070977467944
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,train_time(s),27.802712440490723
RBFSVM_Colleges_Carnegie Basic Classification_1_3_mhe,Colleges,5462.0,2145.0,2342.0,2145.0,Carnegie Basic Classification,1.0,RBFSVM,3.0,mhe,one-hot,pred_time(s),11.17713189125061
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,AUC,0.8533606295182649
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,Accuracy,0.8915456874466268
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,Precision,0.8792270531400966
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,Recall,0.7531034482758621
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,F1,0.8112927191679049
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,Aver_precision,0.738579326903585
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,Balanced_accuracy,0.853360629518265
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,train_time(s),27.802679300308228
RBFSVM_Colleges_Carnegie Basic Classification_2_3_pca,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,pca,one-hot,pred_time(s),11.124306201934814
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,AUC,0.8494363764314502
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,Accuracy,0.8877028181041845
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,Precision,0.8701923076923077
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,Recall,0.7489655172413793
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,F1,0.805040770941438
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,Aver_precision,0.729455389644073
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,Balanced_accuracy,0.8494363764314503
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,train_time(s),28.60863709449768
RBFSVM_Colleges_Carnegie Basic Classification_2_3_mhe,Colleges,5462.0,2146.0,2342.0,2146.0,Carnegie Basic Classification,2.0,RBFSVM,3.0,mhe,one-hot,pred_time(s),11.337651014328003
